,Trans_ID,Region,Product_category,Sales_date,Cust_ID,Product_ID,Product_Name,Quantity,Unit_Price,Discount,Total_Sales
700,4MZtu9KfMiyi,Middle East,Furniture,2023-04-02,AJ807676,12166,Product 7,5,31.49,0.14,135.40699999999998
701,BHVv8Cyvrfu1,North America,Automobile,2023-10-22,YJ777193,14551,Product 1,10,23.68,0.1,213.12
702,jzYKvEwxGJEh,Europe,Electronics,2023-02-19,KJ707991,12791,Product 15,6,34.57,0.08,190.8264
703,cGFOJ5HexeYf,Middle East,Furniture,2023-09-27,TD468372,12422,Product 2,5,11.27,0.08,51.842
704,F2ooO65fOtE3,Asia,Furniture,2023-09-09,TS881046,11144,Product 13,4,69.5,0.1,250.20000000000002
705,1ECzoMdSpZRV,North America,Automobile,2023-06-21,CN492292,16967,Product 13,2,47.04,0.27,68.6784
706,UR8kjqKXcrvn,North America,Electronics,2023-10-12,XJ406942,12014,Product 7,5,20.99,0.11,93.40549999999999
707,qQuBytLXzOKP,Middle East,Automobile,2023-06-04,KJ253946,12054,Product 14,3,63.16,0.02,185.6904
708,ZwyDvF8c9i0N,Asia,Electronics,2023-02-19,OI576022,16929,Product 18,4,24.15,0.02,94.66799999999999
709,JsNLByoVbKnm,Europe,Automobile,2023-04-19,TV059369,10726,Product 4,1,88.14,0.12,77.5632
710,kadjoNOGfXni,North America,Electronics,2023-04-20,DT209494,17878,Product 5,2,54.34,0.22,84.77040000000001
711,yAQSFCwKCI9o,Middle East,Automobile,2023-09-29,PL574405,16393,Product 2,10,36.85,0.28,265.32
712,hdhKLIGpoGl7,North America,Electronics,2023-03-28,VP630376,17964,Product 10,9,16.54,0.03,144.39419999999998
713,BCgvzeDSwbid,Europe,Furniture,2023-03-16,OS677498,12078,Product 17,9,63.73,0.27,418.7061
714,AtunnOpVPkS5,Europe,Automobile,2023-08-08,XF000584,13253,Product 9,6,85.13,0.05,485.241
715,MAkBlCDQDmXu,Middle East,Automobile,2023-02-27,JF773825,18003,Product 1,10,56.67,0.24,430.692
716,6qDisjltDQJK,Middle East,Clothing,2023-07-07,TO986229,13164,Product 9,3,55.44,0.16,139.7088
717,a1P5J74PhZwT,Europe,Electronics,2023-09-02,XC247211,11477,Product 14,4,24.04,0.15,81.73599999999999
718,omw1Mu9PArMP,Asia,Electronics,2023-08-23,BI443149,19469,Product 10,2,97.83,0.19,158.4846
719,JGZyf4fGXFQ9,Asia,Clothing,2023-10-25,CS919491,13655,Product 20,2,82.05,0.11,146.049
720,IzLI1GyOccYM,Asia,Clothing,2023-06-25,AC839821,12038,Product 15,2,50.16,0.05,95.30399999999999
721,7PQ5Y1LavjSo,North America,Clothing,2023-04-22,EX054983,10071,Product 2,6,50.21,0.09,274.14660000000003
722,1MeWKsB5MijT,Europe,Electronics,2023-07-17,QE320467,15402,Product 7,9,16.8,0.04,145.152
723,e7Yr2fZVFJ6P,North America,Automobile,2023-05-05,NL262644,11648,Product 6,6,24.42,0.06,137.72879999999998
724,Xi6zROwBSWFs,Middle East,Furniture,2023-10-03,EW804195,18657,Product 6,4,10.09,0.18,33.095200000000006
725,4ZFaytXqLhep,Asia,Furniture,2023-03-31,QK249796,12527,Product 10,9,42.57,0.28,275.8536
726,Pk8JmHkO0ffA,Middle East,Furniture,2023-08-13,QB304352,16348,Product 18,2,49.34,0.09,89.79880000000001
727,VEZZdiDPWVk4,North America,Furniture,2023-01-27,YD833992,15284,Product 2,6,77.96,0.08,430.33919999999995
728,LvsfwvL8lXdT,North America,Furniture,2023-10-23,BK031067,11655,Product 10,1,59.24,0.19,47.98440000000001
729,z3cFnjT1Ryce,Europe,Electronics,2023-02-21,XP723800,16553,Product 12,1,50.31,0.23,38.7387
730,CHjfPzg8wGBA,Europe,Clothing,2023-10-09,RX577753,17474,Product 7,8,13.41,0.05,101.916
731,QeeTpQvooJ58,Europe,Electronics,2023-02-19,ZV802868,15386,Product 11,4,20.74,0.19,67.1976
732,ikLWmwIWHX8C,Asia,Furniture,2023-07-02,MO182293,16181,Product 15,5,82.69,0.11,367.9705
733,Rtic7Luv3bS0,Asia,Clothing,2023-06-19,XJ754660,17747,Product 6,3,57.23,0.04,164.8224
734,mXACUUVzHuCe,Asia,Furniture,2023-06-23,YA950302,11374,Product 3,4,52.31,0.21,165.29960000000003
735,uydzCmDC4phT,Asia,Clothing,2023-04-25,KF851135,15711,Product 18,9,44.96,0.14,347.99039999999997
736,4SyoYgXy741D,North America,Automobile,2023-09-28,LY832943,13877,Product 13,1,52.54,0.08,48.336800000000004
737,qJqGkqE0qpQy,Asia,Automobile,2023-10-06,GD882117,18866,Product 14,6,70.91,0.15,361.64099999999996
738,k8SOIuyUaBmY,Middle East,Electronics,2023-04-18,KC920198,19343,Product 14,6,92.32,0.09,504.0672
739,9IEBPlMgt4Zc,North America,Automobile,2023-01-15,DS503691,16454,Product 1,2,27.07,0.14,46.5604
740,GFXuGkAWubbd,Asia,Clothing,2023-07-07,CR106375,14051,Product 18,3,52.42,0.11,139.96140000000003
741,p1SuQYPMsBOc,North America,Automobile,2023-08-01,SG301634,16589,Product 16,10,79.46,0.01,786.6539999999999
742,z5hBgyqmxYkO,North America,Clothing,2023-03-07,JB498309,15226,Product 6,5,84.56,0.19,342.468
743,sRu2CNBQL1XR,Middle East,Furniture,2023-03-20,OL519106,19810,Product 5,10,15.79,0.23,121.58299999999998
744,vyE5GCyM7CTl,North America,Clothing,2023-04-27,PA033383,13294,Product 10,8,13.5,0.17,89.64
745,7t56DUpsKLNy,Asia,Clothing,2023-06-28,XD944110,11681,Product 20,10,45.58,0.23,350.966
746,mezkVjrn0u0K,Middle East,Furniture,2023-07-25,KS793807,13597,Product 16,7,73.68,0.16,433.2384
747,vRqjHq9sxZUE,Europe,Electronics,2023-09-09,LX878442,16168,Product 9,2,70.36,0.16,118.20479999999999
748,K7vkg3lkGrpw,Asia,Clothing,2023-09-25,RL222370,15502,Product 17,8,86.73,0.23,534.2568
749,CCQIXrXLjIPn,North America,Electronics,2023-09-04,CM937411,13004,Product 14,10,80.77,0.04,775.3919999999999
750,L2bDV6jszTPu,Europe,Clothing,2023-08-07,NG251505,13125,Product 11,9,47.47,0.21,337.5117
751,t9Fd8iYulaIS,Europe,Clothing,2023-03-19,TP533372,18910,Product 9,1,88.47,0.23,68.1219
752,CsvueaPYEq78,Asia,Clothing,2023-03-09,XY602052,17526,Product 3,8,36.02,0.13,250.69920000000002
753,bMNi1uHT47d4,Middle East,Electronics,2023-04-07,RI344498,12509,Product 20,8,38.37,0.01,303.8904
754,FETzOVSsGpic,Asia,Furniture,2023-06-21,LW262222,11420,Product 19,4,96.13,0.25,288.39
755,m27m0XCBmo8g,Europe,Clothing,2023-04-29,DO252845,15394,Product 13,8,24.16,0.01,191.3472
756,B2xo3695einx,Europe,Automobile,2023-06-03,EB898417,14570,Product 14,10,62.86,0.01,622.314
757,zrcFCh5bzMpJ,Europe,Automobile,2023-08-19,LK701002,17645,Product 12,5,88.74,0.12,390.456
758,wnoD21L6qu4E,Asia,Electronics,2023-10-07,QF729796,18606,Product 20,1,11.93,0.01,11.810699999999999
759,NATORaPYgMSs,Asia,Clothing,2023-10-08,UE997270,13671,Product 17,3,95.58,0.26,212.18759999999997
760,YmkZ8xZjVvBk,Middle East,Electronics,2023-08-04,PW832977,11896,Product 14,9,73.2,0.21,520.452
761,E0o4WT5UGNZt,Asia,Clothing,2023-02-07,UN188258,18503,Product 12,4,65.3,0.26,193.28799999999998
762,bvrMgu81PB5Z,Europe,Electronics,2023-04-07,DT613212,14655,Product 8,2,92.64,0.14,159.3408
763,YaXLILuVECb7,North America,Furniture,2023-06-10,YS912739,10125,Product 14,10,45.44,0.14,390.78399999999993
764,2AVYKLJSe31j,Middle East,Clothing,2023-09-21,GT504046,13790,Product 18,10,25.55,0.04,245.27999999999997
765,p2trVlCAg0o2,Europe,Electronics,2023-04-01,GP937334,13017,Product 1,8,71.17,0.19,461.18160000000006
766,bDvK20YHvsfQ,Europe,Clothing,2023-01-15,SN948080,17614,Product 19,9,20.7,0.03,180.71099999999998
767,JwRSNwUpmKJa,Middle East,Clothing,2023-05-25,NS248936,12231,Product 16,2,87.01,0.22,135.7356
768,CpqDna3zi13w,Asia,Automobile,2023-05-26,FW546758,17969,Product 4,10,32.93,0.01,326.00699999999995
769,sKPpi5Vj8lUc,Europe,Furniture,2023-10-12,VK231884,13296,Product 6,8,76.34,0.23,470.25440000000003
770,JzIIRf6yeS1X,North America,Electronics,2023-10-09,OU723296,12538,Product 16,6,15.67,0.18,77.0964
771,6DeDEg6p8tNc,North America,Automobile,2023-04-29,FW974522,17657,Product 4,2,42.43,0.21,67.0394
772,yQu2HRycvY99,North America,Electronics,2023-08-19,LJ852694,11185,Product 8,4,92.36,0.01,365.74559999999997
773,iLwdjYRUvdxG,Middle East,Electronics,2023-01-30,LW136601,16810,Product 14,9,62.1,0.24,424.76400000000007
774,D6FdaLrDu0PR,Middle East,Furniture,2023-06-30,SD356027,18072,Product 8,2,34.71,0.29,49.288199999999996
775,gY3d96DgnGku,Europe,Clothing,2023-04-27,RY506643,19706,Product 11,4,48.33,0.03,187.5204
776,5H69gwuwjETm,Europe,Electronics,2023-04-14,NZ862503,15723,Product 20,2,87.03,0.25,130.54500000000002
777,Umy6EGL4AkMB,North America,Clothing,2023-09-27,KD847597,16278,Product 16,5,48.04,0.29,170.54199999999997
778,iDb3K5s5ccMn,North America,Clothing,2023-08-06,FE250032,16898,Product 5,2,53.52,0.0,107.04
779,xRuOUz8YzIOx,Europe,Furniture,2023-05-20,CP972313,17011,Product 3,5,63.25,0.18,259.325
780,IZmNaFHa61Fk,North America,Electronics,2023-07-15,YU780374,13518,Product 14,10,53.4,0.29,379.13999999999993
781,7GvmOZsrDrb4,North America,Electronics,2023-05-17,FI582178,19477,Product 3,6,92.19,0.24,420.3864
782,L3LQPpYQVr6q,Middle East,Furniture,2023-10-15,EJ795655,10958,Product 10,3,65.95,0.29,140.4735
783,Bnr7d0meoprb,Europe,Clothing,2023-02-19,DN318308,15181,Product 16,6,74.91,0.22,350.5788
784,DC6ZqOIncuA0,Europe,Clothing,2023-01-12,ZA287938,14158,Product 14,10,53.69,0.1,483.21
785,9eqehnJjSLax,Middle East,Electronics,2023-02-28,UN386036,12233,Product 6,10,90.74,0.19,734.9939999999999
786,sji4RDi2a8Nq,Asia,Furniture,2023-03-30,AQ875128,16429,Product 16,8,57.28,0.19,371.17440000000005
787,7mYbMvoX9p0Z,Asia,Furniture,2023-01-01,LO921035,18340,Product 13,6,19.57,0.29,83.3682
788,Pb9ALJ2fSjYz,Middle East,Automobile,2023-01-03,CO588369,17988,Product 9,3,11.76,0.19,28.576800000000002
789,gMG5EZquMmcZ,Asia,Automobile,2023-05-03,TL014191,17340,Product 14,2,26.64,0.06,50.0832
790,Xct4VbdraczX,North America,Furniture,2023-04-08,WS149736,12461,Product 17,3,29.73,0.14,76.70339999999999
791,XDBw6ljMiQ6L,Asia,Automobile,2023-05-21,SA386579,17821,Product 15,1,75.26,0.24,57.1976
792,pRliP9VL1h2S,Middle East,Clothing,2023-07-15,HN148396,11834,Product 11,2,17.38,0.29,24.679599999999997
793,jR70v2vTnDRz,Europe,Electronics,2023-09-29,UI475452,16494,Product 19,6,75.79,0.11,404.71860000000004
794,2DblCaNMe8zj,North America,Electronics,2023-02-23,FF026037,11036,Product 19,4,70.51,0.1,253.836
795,hyptRMtafmMr,Asia,Clothing,2023-02-28,HA608101,13198,Product 17,8,97.01,0.09,706.2328000000001
796,ZqddAl9vLZ9z,Europe,Electronics,2023-09-17,HV482714,18565,Product 19,5,29.62,0.3,103.66999999999999
797,kyLI3x9u61mN,Middle East,Automobile,2023-07-25,TR317934,16388,Product 2,2,53.52,0.29,75.9984
798,Olhv45j8Que0,Europe,Automobile,2023-08-29,IY962134,14902,Product 17,4,79.27,0.2,253.664
799,RNQEVYwbSmu9,North America,Electronics,2023-07-30,FB160280,15464,Product 16,3,97.24,0.27,212.95559999999998
800,LrYV0cT5tMrD,Asia,Electronics,2023-08-05,MP588765,10649,Product 1,10,35.29,0.1,317.61
801,fMeUBgHnzx1V,Middle East,Clothing,2023-07-23,MR297543,17070,Product 17,2,28.44,0.12,50.0544
802,VD28gwsOh7cH,Middle East,Clothing,2023-03-18,ZC650396,11402,Product 17,5,62.26,0.13,270.83099999999996
803,n7H4n30xptW7,Middle East,Furniture,2023-10-18,DL365835,19323,Product 18,5,83.11,0.21,328.28450000000004
804,UHouJMFUfFRo,Europe,Clothing,2023-04-02,GI712836,17974,Product 12,3,22.57,0.09,61.6161
805,5bMEib0t2OYd,Middle East,Electronics,2023-06-01,RL752747,17668,Product 11,8,51.32,0.17,340.7648
806,qDThOONQqyO9,Middle East,Clothing,2023-05-24,XQ182467,16623,Product 15,8,17.07,0.18,111.9792
807,8X4XqIBttWkH,Europe,Furniture,2023-05-14,EW097733,15290,Product 15,4,36.22,0.16,121.69919999999999
808,yr7zIYYfQ3iU,Middle East,Furniture,2023-10-22,XG997038,14081,Product 20,2,82.67,0.07,153.7662
809,NZ26r8eUsJNA,Europe,Clothing,2023-09-20,SQ899908,15975,Product 11,7,14.67,0.13,89.3403
810,KQCQcWF2Fk3j,Asia,Electronics,2023-10-16,RK765442,18681,Product 6,10,13.46,0.08,123.83200000000002
811,TlwHle9Qjaph,Middle East,Electronics,2023-02-14,KC132041,15080,Product 16,5,61.49,0.17,255.18349999999998
812,zcBUrV2mMZPQ,Europe,Electronics,2023-10-22,IE521153,12276,Product 1,6,69.0,0.01,409.86
813,ngJTHJrcB09H,Middle East,Electronics,2023-06-23,MX637381,10242,Product 13,10,17.55,0.18,143.91000000000003
814,VVeFWBGH9wlU,North America,Clothing,2023-03-12,NI241806,19379,Product 12,4,14.18,0.13,49.346399999999996
815,RnGHiipvabyw,Middle East,Automobile,2023-05-16,EW498918,19635,Product 16,1,37.49,0.04,35.9904
816,fdyUqTzPFTod,Middle East,Electronics,2023-04-23,BL977733,13311,Product 17,2,55.6,0.22,86.736
817,tQaYp3V18wgc,Asia,Furniture,2023-05-17,EB787202,10252,Product 5,5,57.12,0.08,262.752
818,PHaBA7IBlvyB,North America,Automobile,2023-06-26,CB358254,12809,Product 14,10,69.19,0.02,678.0619999999999
819,yAk5mSw66VEb,North America,Automobile,2023-10-25,IA390700,15497,Product 14,10,99.05,0.22,772.59
820,LzY7Kd23Qqve,Asia,Clothing,2023-04-26,DW720390,12042,Product 4,2,48.8,0.24,74.176
821,Gh14eUwRQYV1,Asia,Automobile,2023-03-25,AX838477,12549,Product 16,8,79.33,0.22,495.0192
822,iz99iKquPyq6,North America,Clothing,2023-05-17,FX779639,12993,Product 1,2,51.84,0.03,100.56960000000001
823,X2QXKWp8ICiA,Europe,Automobile,2023-09-11,KL897021,13785,Product 20,7,35.1,0.26,181.818
824,FTQenTXFOnag,North America,Furniture,2023-06-09,PV094305,17094,Product 18,5,42.98,0.29,152.57899999999998
825,xF4wKq7imIVG,Asia,Furniture,2023-01-15,KS111325,18150,Product 2,3,52.18,0.09,142.4514
826,SPppY2OYVuom,Middle East,Electronics,2023-06-30,FK114696,17388,Product 1,6,29.93,0.01,177.7842
827,iAokuajqDjDE,Middle East,Electronics,2023-03-19,KG486096,11754,Product 8,3,84.19,0.21,199.53029999999998
828,0RBa04AHVBRP,Middle East,Clothing,2023-03-26,WV899712,18712,Product 19,8,39.84,0.15,270.91200000000003
829,LY7zyR910PJc,North America,Clothing,2023-07-10,RA606990,16117,Product 15,2,79.19,0.23,121.9526
830,JnFX63FT7q5H,Asia,Furniture,2023-08-14,QE599050,17094,Product 8,1,76.83,0.09,69.9153
831,GT8Uvc5ZEUUh,Europe,Clothing,2023-06-20,EW247988,10941,Product 12,5,41.97,0.25,157.3875
832,2GmZwDzcuMPL,Asia,Electronics,2023-09-06,HC468626,14755,Product 12,5,14.08,0.09,64.06400000000001
833,OoxRzMhlf2gz,Europe,Electronics,2023-01-07,BM619400,19472,Product 14,3,68.0,0.03,197.88
834,LIWmFwW5ZHaR,North America,Furniture,2023-10-08,VR930870,18959,Product 12,10,66.61,0.16,559.524
835,ylXCf6qmq7x6,North America,Furniture,2023-02-03,FR853720,16580,Product 1,7,39.26,0.16,230.8488
836,Vy3if4Lv5N3X,North America,Electronics,2023-08-31,HC529628,19012,Product 20,1,52.13,0.11,46.395700000000005
837,NOTdGdOix90Z,Middle East,Electronics,2023-06-30,ZI357299,13260,Product 15,8,54.08,0.1,389.376
838,74R1JxXWak8v,North America,Clothing,2023-04-02,FR472219,14638,Product 9,2,81.44,0.13,141.7056
839,BNlTQhcwulcO,Europe,Furniture,2023-05-15,OL187141,19613,Product 8,3,86.7,0.04,249.696
840,K10cppdeCekh,Asia,Furniture,2023-09-01,HB940920,18822,Product 2,4,90.45,0.12,318.384
841,pkH8XT8aH64N,Asia,Clothing,2023-05-25,XP632410,11100,Product 12,1,52.0,0.02,50.96
842,Yz6ACLxtEDi1,Asia,Electronics,2023-01-04,SY339069,13826,Product 7,4,88.24,0.11,314.13439999999997
843,Yp8xHsJHaqsb,Asia,Clothing,2023-05-25,RM178218,19504,Product 20,10,71.74,0.19,581.094
844,WBGGmA2SmgX4,Middle East,Clothing,2023-01-01,VV976208,14134,Product 17,7,99.72,0.03,677.0988
845,wcfcsIfKLrTH,Asia,Automobile,2023-06-15,EV836406,13439,Product 17,4,48.52,0.03,188.2576
846,a0aTOiwvCQLT,Middle East,Furniture,2023-06-03,JX182599,16691,Product 15,1,89.57,0.05,85.0915
847,iJUCOyWBRE2o,Europe,Electronics,2023-10-06,IW967525,15179,Product 17,6,53.99,0.25,242.95499999999998
848,fP9mQObB0wYb,Asia,Clothing,2023-09-27,HT943071,18325,Product 2,4,68.66,0.24,208.72639999999998
849,JuRfn4gnWEEF,Middle East,Automobile,2023-09-26,UL736118,11780,Product 5,5,33.93,0.01,167.9535
850,w8i8ZNqhBsPZ,Europe,Electronics,2023-05-26,PM277981,17389,Product 5,1,78.11,0.17,64.8313
851,knv7v4MFpQOm,North America,Electronics,2023-01-15,ER955826,11385,Product 3,4,25.71,0.04,98.7264
852,Hb5r18vyCYI7,Middle East,Furniture,2023-08-11,WW197909,10273,Product 3,5,12.87,0.02,63.062999999999995
853,wYomUtl53PmB,Middle East,Electronics,2023-10-25,UC728807,16399,Product 18,5,32.22,0.07,149.82299999999998
854,h4946SN3WnUV,Middle East,Furniture,2023-09-23,EC230036,16531,Product 1,8,79.14,0.12,557.1456000000001
855,Z4Ft4IAHlXib,Middle East,Electronics,2023-05-12,SO995759,17708,Product 16,2,91.27,0.08,167.9368
856,xGcJDV69fpDR,Middle East,Automobile,2023-04-25,DG419950,16135,Product 18,5,13.33,0.06,62.650999999999996
857,LPN5OCJtBe8z,Asia,Furniture,2023-09-29,YU543592,14117,Product 10,8,21.93,0.14,150.8784
858,T7Q3h3ZDBt05,Asia,Electronics,2023-02-23,AL394434,10816,Product 2,9,89.61,0.21,637.1270999999999
859,C4Y7CTaAWI8j,Middle East,Electronics,2023-02-08,HS947118,10285,Product 9,5,98.74,0.16,414.70799999999997
860,1dR3MRRaMuSP,North America,Furniture,2023-06-09,SD186263,15437,Product 6,4,79.65,0.26,235.764
861,qXtvd0das2g0,Asia,Electronics,2023-07-30,PH230875,10800,Product 1,7,51.31,0.07,334.0281
862,DIZ5K96xqNFh,Middle East,Electronics,2023-05-15,JV929087,17583,Product 2,8,37.34,0.0,298.72
863,p9PTFrxi2p7M,Europe,Electronics,2023-04-12,GZ874976,14452,Product 10,6,15.83,0.23,73.1346
864,5ePU9x4uUOMt,North America,Electronics,2023-04-01,LD230757,11657,Product 16,4,39.13,0.21,123.65080000000002
865,ZpKxFlCIptH9,Asia,Automobile,2023-02-23,FM281353,18641,Product 7,9,80.78,0.12,639.7776
866,gF6useEOcHIb,Middle East,Clothing,2023-03-28,CK651672,17623,Product 16,3,40.04,0.19,97.2972
867,EzqDuAjEU2R0,Middle East,Automobile,2023-08-08,HH875917,14951,Product 17,1,15.24,0.24,11.5824
868,PtQfCFH44ELX,Middle East,Electronics,2023-09-10,ZV814409,17653,Product 7,10,34.13,0.04,327.648
869,rVJLZuknlx5g,North America,Automobile,2023-05-21,VE115328,11375,Product 10,8,42.29,0.09,307.8712
870,c3xddjHEQg3f,Asia,Furniture,2023-09-25,YK844548,13534,Product 17,7,19.56,0.13,119.12039999999999
871,hcZIG4eHxwrr,Asia,Clothing,2023-05-22,NX811538,18861,Product 17,3,30.96,0.09,84.52080000000001
872,wW2BflnmTdb1,Europe,Furniture,2023-09-23,EO054569,17292,Product 2,5,27.7,0.22,108.03
873,kk7Jy906AUGk,North America,Furniture,2023-10-03,IF031082,10153,Product 14,2,32.68,0.28,47.0592
874,BRGOaVeKpd0E,Middle East,Automobile,2023-10-11,HQ093199,18416,Product 1,1,57.12,0.17,47.4096
875,ERh21w8cpFJI,Middle East,Furniture,2023-08-15,TV008134,14860,Product 19,5,43.47,0.06,204.30899999999997
876,DwP42Q8f8Tc2,Asia,Clothing,2023-05-12,UH624581,15100,Product 12,1,64.0,0.14,55.04
877,S8jO7oz38GOf,Asia,Electronics,2023-05-24,OH417747,13541,Product 16,3,92.28,0.2,221.47199999999998
878,llYi49iXKIge,North America,Electronics,2023-10-10,YK937860,12407,Product 2,9,34.0,0.18,250.92000000000002
879,tAwBWZ1QiFUO,Middle East,Electronics,2023-02-28,PU065054,10633,Product 17,2,94.64,0.14,162.7808
880,foDEfZh7lGME,North America,Automobile,2023-10-04,IW620068,18912,Product 3,5,11.7,0.04,56.16
881,6ve79PmbMgp0,Asia,Electronics,2023-03-16,SK341068,10146,Product 1,1,11.38,0.2,9.104000000000001
882,H2a9IlFM9dm5,Europe,Clothing,2023-04-13,BW850836,10215,Product 17,5,23.76,0.01,117.61200000000001
883,iDxw4FF44bWK,Asia,Clothing,2023-03-18,YY509539,16680,Product 14,2,21.28,0.0,42.56
884,fWBarf1zmkoe,North America,Clothing,2023-03-04,NX778132,19167,Product 16,10,94.8,0.2,758.4000000000001
885,UGT78UkJtFtH,North America,Electronics,2023-06-15,TS344301,17597,Product 14,1,40.12,0.03,38.916399999999996
886,29wYE23dMnZ1,Europe,Furniture,2023-03-23,QR051191,14544,Product 9,10,36.18,0.29,256.878
887,yExdoIqWSlA2,Europe,Automobile,2023-06-24,QO415672,17948,Product 3,6,98.91,0.03,575.6561999999999
888,cQhnvgOob0rL,Middle East,Clothing,2023-04-20,GN902715,17485,Product 12,8,18.39,0.13,127.9944
889,V8cYpF5p6R8C,Europe,Electronics,2023-06-25,YY582306,12861,Product 20,7,42.46,0.03,288.3034
890,cLif09rJPD2R,Asia,Automobile,2023-03-10,VG795243,15646,Product 16,2,67.38,0.03,130.7172
891,X7LxcaRGMLla,Middle East,Electronics,2023-03-14,HA517466,11179,Product 16,7,97.26,0.03,660.3954
892,uccwIhpjJsB0,Europe,Electronics,2023-08-19,SB916496,15832,Product 6,10,79.18,0.16,665.1120000000001
893,uwyws531PcM8,Europe,Automobile,2023-01-10,BA169578,18717,Product 8,9,93.35,0.21,663.7185
894,rEkm80vyVVJQ,Middle East,Clothing,2023-05-08,VU147093,17005,Product 17,1,47.49,0.1,42.741
895,CaM0UuExecgc,Asia,Electronics,2023-05-18,KD005725,17537,Product 7,3,74.69,0.22,174.77460000000002
896,bRWN7f2qIlHz,North America,Electronics,2023-04-25,GH765515,13623,Product 4,10,98.75,0.09,898.625
897,ycCqyJNQXhFO,Asia,Automobile,2023-08-21,MH141133,13385,Product 4,6,13.2,0.02,77.616
898,KMDA7EdihsZk,Asia,Electronics,2023-05-30,YT765371,13536,Product 4,5,58.49,0.1,263.20500000000004
899,BqnXD4bUApR4,Asia,Clothing,2023-06-25,DM362094,19699,Product 15,5,49.17,0.15,208.9725
900,n5f0QV4VGS4y,Asia,Clothing,2023-03-26,QV870516,17544,Product 4,3,24.83,0.07,69.27569999999999
901,CgYcXaT6gr3z,North America,Furniture,2023-03-01,HB249504,10191,Product 5,8,39.5,0.08,290.72
902,LjRYvR6vHzWk,North America,Furniture,2023-10-14,PU958324,19851,Product 2,8,12.94,0.14,89.0272
903,KFb1UDhukhcs,Europe,Clothing,2023-05-13,XU849499,18264,Product 14,9,28.56,0.07,239.04719999999998
904,3jrQy7h5Ct0s,Middle East,Clothing,2023-03-04,CV135317,18221,Product 16,4,50.46,0.21,159.45360000000002
905,4kZyE1cxHtKb,Europe,Furniture,2023-06-13,RT879196,16158,Product 10,2,36.37,0.04,69.8304
906,nKGeGmce40Iu,North America,Electronics,2023-10-23,ME481655,10996,Product 16,6,93.08,0.21,441.1992
907,zZWG4QatDPpG,North America,Furniture,2023-08-05,JJ270276,15551,Product 12,5,25.09,0.23,96.5965
908,AadR10F85ynK,Asia,Automobile,2023-04-27,BT081886,17825,Product 4,6,55.0,0.03,320.1
909,05mCQLQzyBek,Middle East,Automobile,2023-02-20,AQ313239,18581,Product 11,3,81.72,0.21,193.6764
910,ddCPb2mA5F32,Europe,Clothing,2023-07-04,SZ687736,17705,Product 16,10,28.61,0.13,248.90699999999998
911,0p0AF45Vghi7,Asia,Electronics,2023-05-01,EM470595,13366,Product 2,7,55.62,0.02,381.55319999999995
912,Q7UeHANGa3nt,Asia,Furniture,2023-01-11,PQ326441,12720,Product 8,8,66.19,0.25,397.14
913,n4cReXqkVOnP,North America,Electronics,2023-01-12,NI155278,10904,Product 12,7,30.48,0.12,187.7568
914,suBC7xlkB1Ea,Middle East,Furniture,2023-01-01,PT825797,19031,Product 5,3,60.96,0.2,146.304
915,BiQvJXVXzB8V,Middle East,Clothing,2023-01-15,KK157293,14119,Product 18,7,66.36,0.03,450.58439999999996
916,VPEeMz7rUH9n,Europe,Electronics,2023-06-12,LG957329,16348,Product 19,1,90.94,0.14,78.2084
917,ZP3ZGICfc2ul,Europe,Clothing,2023-07-10,FL095164,13880,Product 8,3,80.71,0.11,215.49569999999997
918,hWD7Ck9rGAII,Middle East,Electronics,2023-06-12,NM668039,15527,Product 18,10,30.83,0.01,305.217
919,4ZhWaOnaNmd4,Middle East,Furniture,2023-08-18,PP592223,15319,Product 18,1,21.07,0.05,20.0165
920,LqbR2tl8slEK,Europe,Clothing,2023-09-14,GE580528,15288,Product 5,8,14.68,0.09,106.8704
921,YdDdz3zO2eZv,North America,Furniture,2023-05-17,NA915182,14403,Product 7,8,90.79,0.12,639.1616
922,3cHurakGgrZy,Europe,Automobile,2023-03-14,GN493716,10252,Product 9,7,83.13,0.2,465.528
923,n9jZwGZ8bkId,Middle East,Furniture,2023-05-01,CP357064,19977,Product 8,9,46.19,0.27,303.4683
924,7z4kh0BjLB6o,Middle East,Electronics,2023-02-27,WV455886,12984,Product 9,3,96.05,0.19,233.4015
925,SjXlx7LsZ8o8,Middle East,Furniture,2023-03-26,GP133097,19458,Product 8,6,45.32,0.19,220.2552
926,UDl5gXSsSL96,Middle East,Clothing,2023-03-19,FA791318,12034,Product 3,6,80.43,0.16,405.3672
927,aguZAu73uJpe,Asia,Furniture,2023-04-22,WN433753,19535,Product 13,4,40.29,0.23,124.0932
928,LNFLUwpb6Nkf,North America,Automobile,2023-09-15,YP084338,17307,Product 3,7,44.17,0.26,228.8006
929,loIPqNlR4MWi,Europe,Automobile,2023-06-12,DU243916,14538,Product 1,5,83.5,0.22,325.65
930,rfg9PPc9LiSk,North America,Electronics,2023-01-01,FG370961,10473,Product 12,10,44.87,0.16,376.90799999999996
931,tf1Ix28rwe4Q,Middle East,Clothing,2023-02-08,ZQ115260,12467,Product 3,5,22.57,0.27,82.3805
932,jEquTewBbZ10,Middle East,Electronics,2023-03-29,CA089861,12314,Product 3,4,87.97,0.13,306.1356
